m_value,M_value,L_value,g_value,d_value,b_value,theta_cmd,theta_0,thetadot_cmd,theta_dot_0,F_value,t0
0,0,0,0,0,0,0,0.000203,0,-0.00055,-0.000513,7.307307
0,0,0,0,0,0,0,0.000198,0,-0.00054,-0.000491,7.317317
0,0,0,0,0,0,0,0.000193,0,-0.00053,-0.00047,7.327327
0,0,0,0,0,0,0,0.000187,0,-0.00052,-0.000449,7.337337
0,0,0,0,0,0,0,0.000182,0,-0.00051,-0.000429,7.347347
0,0,0,0,0,0,0,0.000177,0,-0.0005,-0.000409,7.357357
0,0,0,0,0,0,0,0.000172,0,-0.00049,-0.000389,7.367367
0,0,0,0,0,0,0,0.000167,0,-0.000481,-0.00037,7.377377
0,0,0,0,0,0,0,0.000163,0,-0.000471,-0.000352,7.387387
0,0,0,0,0,0,0,0.000158,0,-0.000462,-0.000334,7.397397
0,0,0,0,0,0,0,0.000153,0,-0.000453,-0.000316,7.407407
0,0,0,0,0,0,0,0.000149,0,-0.000444,-0.000299,7.417417
0,0,0,0,0,0,0,0.000144,0,-0.000435,-0.000282,7.427427
0,0,0,0,0,0,0,0.00014,0,-0.000426,-0.000265,7.437437
0,0,0,0,0,0,0,0.000136,0,-0.000417,-0.000249,7.447447
0,0,0,0,0,0,0,0.000132,0,-0.000408,-0.000234,7.457457
0,0,0,0,0,0,0,0.000128,0,-0.000399,-0.000218,7.467467
0,0,0,0,0,0,0,0.000124,0,-0.000391,-0.000203,7.477477
0,0,0,0,0,0,0,0.00012,0,-0.000383,-0.000189,7.487487
0,0,0,0,0,0,0,0.000116,0,-0.000374,-0.000175,7.497497
0,0,0,0,0,0,0,0.000112,0,-0.000366,-0.000161,7.507508
0,0,0,0,0,0,0,0.000109,0,-0.000358,-0.000148,7.517518
0,0,0,0,0,0,0,0.000105,0,-0.00035,-0.000135,7.527528
0,0,0,0,0,0,0,0.000102,0,-0.000342,-0.000122,7.537538
0,0,0,0,0,0,0,9.8E-05,0,-0.000334,-0.00011,7.547548
0,0,0,0,0,0,0,9.5E-05,0,-0.000326,-9.8E-05,7.557558
0,0,0,0,0,0,0,9.2E-05,0,-0.000319,-8.7E-05,7.567568
0,0,0,0,0,0,0,8.9E-05,0,-0.000311,-7.5E-05,7.577578
0,0,0,0,0,0,0,8.6E-05,0,-0.000304,-6.5E-05,7.587588
0,0,0,0,0,0,0,8.3E-05,0,-0.000296,-5.4E-05,7.597598
0,0,0,0,0,0,0,8E-05,0,-0.000289,-4.4E-05,7.607608
0,0,0,0,0,0,0,7.7E-05,0,-0.000282,-3.4E-05,7.617618
0,0,0,0,0,0,0,7.4E-05,0,-0.000275,-2.5E-05,7.627628
0,0,0,0,0,0,0,7.1E-05,0,-0.000268,-1.5E-05,7.637638
0,0,0,0,0,0,0,6.9E-05,0,-0.000261,-6E-06,7.647648
0,0,0,0,0,0,0,6.6E-05,0,-0.000254,2E-06,7.657658
0,0,0,0,0,0,0,6.4E-05,0,-0.000247,1E-05,7.667668
0,0,0,0,0,0,0,6.1E-05,0,-0.00024,1.8E-05,7.677678
0,0,0,0,0,0,0,5.9E-05,0,-0.000234,2.6E-05,7.687688
0,0,0,0,0,0,0,5.6E-05,0,-0.000227,3.3E-05,7.697698
0,0,0,0,0,0,0,5.4E-05,0,-0.000221,4E-05,7.707708
0,0,0,0,0,0,0,5.2E-05,0,-0.000215,4.7E-05,7.717718
0,0,0,0,0,0,0,5E-05,0,-0.000208,5.4E-05,7.727728
0,0,0,0,0,0,0,4.8E-05,0,-0.000202,6E-05,7.737738
0,0,0,0,0,0,0,4.6E-05,0,-0.000196,6.6E-05,7.747748
0,0,0,0,0,0,0,4.4E-05,0,-0.00019,7.2E-05,7.757758
0,0,0,0,0,0,0,4.2E-05,0,-0.000184,7.7E-05,7.767768
0,0,0,0,0,0,0,4E-05,0,-0.000179,8.2E-05,7.777778
0,0,0,0,0,0,0,3.9E-05,0,-0.000173,8.7E-05,7.787788
0,0,0,0,0,0,0,3.7E-05,0,-0.000167,9.2E-05,7.797798
0,0,0,0,0,0,0,3.5E-05,0,-0.000162,9.6E-05,7.807808
0,0,0,0,0,0,0,3.4E-05,0,-0.000156,0.0001,7.817818
0,0,0,0,0,0,0,3.2E-05,0,-0.000151,0.000104,7.827828
0,0,0,0,0,0,0,3.1E-05,0,-0.000145,0.000108,7.837838
0,0,0,0,0,0,0,2.9E-05,0,-0.00014,0.000111,7.847848
0,0,0,0,0,0,0,2.8E-05,0,-0.000135,0.000114,7.857858
0,0,0,0,0,0,0,2.6E-05,0,-0.00013,0.000117,7.867868
0,0,0,0,0,0,0,2.5E-05,0,-0.000125,0.00012,7.877878
0,0,0,0,0,0,0,2.4E-05,0,-0.00012,0.000123,7.887888
0,0,0,0,0,0,0,2.3E-05,0,-0.000115,0.000125,7.897898
0,0,0,0,0,0,0,2.2E-05,0,-0.00011,0.000127,7.907908
0,0,0,0,0,0,0,2.1E-05,0,-0.000105,0.000129,7.917918
0,0,0,0,0,0,0,2E-05,0,-0.000101,0.00013,7.927928
0,0,0,0,0,0,0,1.9E-05,0,-9.6E-05,0.000132,7.937938
0,0,0,0,0,0,0,1.8E-05,0,-9.2E-05,0.000133,7.947948
0,0,0,0,0,0,0,1.7E-05,0,-8.7E-05,0.000134,7.957958
0,0,0,0,0,0,0,1.6E-05,0,-8.3E-05,0.000135,7.967968
0,0,0,0,0,0,0,1.5E-05,0,-7.8E-05,0.000136,7.977978
0,0,0,0,0,0,0,1.4E-05,0,-7.4E-05,0.000136,7.987988
0,0,0,0,0,0,0,1.4E-05,0,-7E-05,0.000137,7.997998
0,0,0,0,0,0,0,1.3E-05,0,-6.6E-05,0.000137,8.008008
0,0,0,0,0,0,0,1.2E-05,0,-6.2E-05,0.000137,8.018018
0,0,0,0,0,0,0,1.2E-05,0,-5.8E-05,0.000136,8.028028
0,0,0,0,0,0,0,1.1E-05,0,-5.4E-05,0.000136,8.038038
0,0,0,0,0,0,0,1.1E-05,0,-5E-05,0.000135,8.048048
0,0,0,0,0,0,0,1E-05,0,-4.6E-05,0.000135,8.058058
0,0,0,0,0,0,0,1E-05,0,-4.3E-05,0.000134,8.068068
0,0,0,0,0,0,0,9E-06,0,-3.9E-05,0.000133,8.078078
0,0,0,0,0,0,0,9E-06,0,-3.6E-05,0.000131,8.088088
0,0,0,0,0,0,0,9E-06,0,-3.2E-05,0.00013,8.098098
0,0,0,0,0,0,0,8E-06,0,-2.9E-05,0.000128,8.108108
0,0,0,0,0,0,0,8E-06,0,-2.5E-05,0.000127,8.118118
0,0,0,0,0,0,0,8E-06,0,-2.2E-05,0.000125,8.128128
0,0,0,0,0,0,0,8E-06,0,-1.9E-05,0.000123,8.138138
0,0,0,0,0,0,0,7E-06,0,-1.5E-05,0.000121,8.148148
0,0,0,0,0,0,0,7E-06,0,-1.2E-05,0.000118,8.158158
0,0,0,0,0,0,0,7E-06,0,-9E-06,0.000116,8.168168
0,0,0,0,0,0,0,7E-06,0,-6E-06,0.000113,8.178178
0,0,0,0,0,0,0,7E-06,0,-3E-06,0.000111,8.188188
0,0,0,0,0,0,0,7E-06,0,0,0.000108,8.198198
0,0,0,0,0,0,0,7E-06,0,2E-06,0.000105,8.208208
0,0,0,0,0,0,0,7E-06,0,5E-06,0.000102,8.218218
0,0,0,0,0,0,0,7E-06,0,8E-06,9.9E-05,8.228228
0,0,0,0,0,0,0,7E-06,0,1E-05,9.5E-05,8.238238
0,0,0,0,0,0,0,7E-06,0,1.3E-05,9.2E-05,8.248248
0,0,0,0,0,0,0,7E-06,0,1.5E-05,8.8E-05,8.258258
0,0,0,0,0,0,0,8E-06,0,1.8E-05,8.5E-05,8.268268
0,0,0,0,0,0,0,8E-06,0,2E-05,8.1E-05,8.278278
0,0,0,0,0,0,0,8E-06,0,2.3E-05,7.7E-05,8.288288
0,0,0,0,0,0,0,8E-06,0,2.5E-05,7.3E-05,8.298298
0,0,0,0,0,0,0,8E-06,0,2.7E-05,6.9E-05,8.308308
0,0,0,0,0,0,0,9E-06,0,2.9E-05,6.5E-05,8.318318
0,0,0,0,0,0,0,9E-06,0,3.1E-05,6E-05,8.328328
0,0,0,0,0,0,0,9E-06,0,3.3E-05,5.6E-05,8.338338
0,0,0,0,0,0,0,1E-05,0,3.5E-05,5.1E-05,8.348348
0,0,0,0,0,0,0,1E-05,0,3.7E-05,4.7E-05,8.358358
0,0,0,0,0,0,0,1E-05,0,3.9E-05,4.2E-05,8.368368
0,0,0,0,0,0,0,1.1E-05,0,4.1E-05,3.7E-05,8.378378
0,0,0,0,0,0,0,1.1E-05,0,4.3E-05,3.2E-05,8.388388
0,0,0,0,0,0,0,1.2E-05,0,4.4E-05,2.7E-05,8.398398
0,0,0,0,0,0,0,1.2E-05,0,4.6E-05,2.2E-05,8.408408
0,0,0,0,0,0,0,1.3E-05,0,4.8E-05,1.7E-05,8.418418
0,0,0,0,0,0,0,1.3E-05,0,4.9E-05,1.2E-05,8.428428
0,0,0,0,0,0,0,1.4E-05,0,5.1E-05,7E-06,8.438438
0,0,0,0,0,0,0,1.4E-05,0,5.2E-05,1E-06,8.448448
0,0,0,0,0,0,0,1.5E-05,0,5.3E-05,-4E-06,8.458458
0,0,0,0,0,0,0,1.5E-05,0,5.5E-05,-1E-05,8.468468
0,0,0,0,0,0,0,1.6E-05,0,5.6E-05,-1.6E-05,8.478478
0,0,0,0,0,0,0,1.6E-05,0,5.7E-05,-2.1E-05,8.488488
0,0,0,0,0,0,0,1.7E-05,0,5.8E-05,-2.7E-05,8.498498
0,0,0,0,0,0,0,1.7E-05,0,5.9E-05,-3.3E-05,8.508509
0,0,0,0,0,0,0,1.8E-05,0,6E-05,-3.9E-05,8.518519
0,0,0,0,0,0,0,1.9E-05,0,6.1E-05,-4.5E-05,8.528529
0,0,0,0,0,0,0,1.9E-05,0,6.2E-05,-5E-05,8.538539
0,0,0,0,0,0,0,2E-05,0,6.3E-05,-5.7E-05,8.548549
0,0,0,0,0,0,0,2.1E-05,0,6.3E-05,-6.3E-05,8.558559
0,0,0,0,0,0,0,2.1E-05,0,6.4E-05,-6.9E-05,8.568569
0,0,0,0,0,0,0,2.2E-05,0,6.5E-05,-7.5E-05,8.578579
0,0,0,0,0,0,0,2.2E-05,0,6.5E-05,-8.1E-05,8.588589
0,0,0,0,0,0,0,2.3E-05,0,6.6E-05,-8.7E-05,8.598599
0,0,0,0,0,0,0,2.4E-05,0,6.6E-05,-9.4E-05,8.608609
0,0,0,0,0,0,0,2.4E-05,0,6.6E-05,-0.0001,8.618619
0,0,0,0,0,0,0,2.5E-05,0,6.7E-05,-0.000106,8.628629
0,0,0,0,0,0,0,2.6E-05,0,6.7E-05,-0.000113,8.638639
0,0,0,0,0,0,0,2.6E-05,0,6.7E-05,-0.000119,8.648649
0,0,0,0,0,0,0,2.7E-05,0,6.7E-05,-0.000125,8.658659
0,0,0,0,0,0,0,2.8E-05,0,6.7E-05,-0.000132,8.668669
0,0,0,0,0,0,0,2.8E-05,0,6.7E-05,-0.000138,8.678679
0,0,0,0,0,0,0,2.9E-05,0,6.7E-05,-0.000144,8.688689
0,0,0,0,0,0,0,3E-05,0,6.7E-05,-0.000151,8.698699
0,0,0,0,0,0,0,3.1E-05,0,6.7E-05,-0.000157,8.708709
0,0,0,0,0,0,0,3.1E-05,0,6.7E-05,-0.000164,8.718719
0,0,0,0,0,0,0,3.2E-05,0,6.6E-05,-0.00017,8.728729
0,0,0,0,0,0,0,3.3E-05,0,6.6E-05,-0.000176,8.738739
0,0,0,0,0,0,0,3.3E-05,0,6.6E-05,-0.000183,8.748749
0,0,0,0,0,0,0,3.4E-05,0,6.5E-05,-0.000189,8.758759
0,0,0,0,0,0,0,3.4E-05,0,6.5E-05,-0.000195,8.768769
0,0,0,0,0,0,0,3.5E-05,0,6.4E-05,-0.000202,8.778779
0,0,0,0,0,0,0,3.6E-05,0,6.3E-05,-0.000208,8.788789
0,0,0,0,0,0,0,3.6E-05,0,6.2E-05,-0.000214,8.798799
0,0,0,0,0,0,0,3.7E-05,0,6.2E-05,-0.00022,8.808809
0,0,0,0,0,0,0,3.8E-05,0,6.1E-05,-0.000226,8.818819
0,0,0,0,0,0,0,3.8E-05,0,6E-05,-0.000232,8.828829
0,0,0,0,0,0,0,3.9E-05,0,5.9E-05,-0.000238,8.838839
0,0,0,0,0,0,0,3.9E-05,0,5.8E-05,-0.000244,8.848849
0,0,0,0,0,0,0,4E-05,0,5.7E-05,-0.00025,8.858859
0,0,0,0,0,0,0,4.1E-05,0,5.6E-05,-0.000255,8.868869
0,0,0,0,0,0,0,4.1E-05,0,5.4E-05,-0.000261,8.878879
0,0,0,0,0,0,0,4.2E-05,0,5.3E-05,-0.000266,8.888889
0,0,0,0,0,0,0,4.2E-05,0,5.2E-05,-0.000272,8.898899
0,0,0,0,0,0,0,4.3E-05,0,5E-05,-0.000277,8.908909
0,0,0,0,0,0,0,4.3E-05,0,4.9E-05,-0.000282,8.918919
0,0,0,0,0,0,0,4.4E-05,0,4.8E-05,-0.000287,8.928929
0,0,0,0,0,0,0,4.4E-05,0,4.6E-05,-0.000292,8.938939
0,0,0,0,0,0,0,4.5E-05,0,4.4E-05,-0.000297,8.948949
0,0,0,0,0,0,0,4.5E-05,0,4.3E-05,-0.000302,8.958959
0,0,0,0,0,0,0,4.5E-05,0,4.1E-05,-0.000306,8.968969
0,0,0,0,0,0,0,4.6E-05,0,3.9E-05,-0.000311,8.978979
0,0,0,0,0,0,0,4.6E-05,0,3.8E-05,-0.000315,8.988989
0,0,0,0,0,0,0,4.7E-05,0,3.6E-05,-0.000319,8.998999
0,0,0,0,0,0,0,4.7E-05,0,3.4E-05,-0.000323,9.009009
0,0,0,0,0,0,0,4.7E-05,0,3.2E-05,-0.000327,9.019019
0,0,0,0,0,0,0,4.8E-05,0,3E-05,-0.00033,9.029029
0,0,0,0,0,0,0,4.8E-05,0,2.8E-05,-0.000334,9.039039
0,0,0,0,0,0,0,4.8E-05,0,2.6E-05,-0.000337,9.049049
0,0,0,0,0,0,0,4.8E-05,0,2.4E-05,-0.00034,9.059059
0,0,0,0,0,0,0,4.9E-05,0,2.2E-05,-0.000343,9.069069
0,0,0,0,0,0,0,4.9E-05,0,2E-05,-0.000345,9.079079
0,0,0,0,0,0,0,4.9E-05,0,1.8E-05,-0.000348,9.089089
0,0,0,0,0,0,0,4.9E-05,0,1.5E-05,-0.00035,9.099099
0,0,0,0,0,0,0,4.9E-05,0,1.3E-05,-0.000352,9.109109
0,0,0,0,0,0,0,4.9E-05,0,1.1E-05,-0.000354,9.119119
0,0,0,0,0,0,0,5E-05,0,9E-06,-0.000356,9.129129
0,0,0,0,0,0,0,5E-05,0,6E-06,-0.000357,9.139139
0,0,0,0,0,0,0,5E-05,0,4E-06,-0.000358,9.149149
0,0,0,0,0,0,0,5E-05,0,2E-06,-0.000359,9.159159
0,0,0,0,0,0,0,5E-05,0,-1E-06,-0.00036,9.169169
0,0,0,0,0,0,0,5E-05,0,-3E-06,-0.00036,9.179179
0,0,0,0,0,0,0,5E-05,0,-5E-06,-0.00036,9.189189
0,0,0,0,0,0,0,5E-05,0,-8E-06,-0.00036,9.199199
0,0,0,0,0,0,0,4.9E-05,0,-1E-05,-0.00036,9.209209
0,0,0,0,0,0,0,4.9E-05,0,-1.2E-05,-0.00036,9.219219
0,0,0,0,0,0,0,4.9E-05,0,-1.5E-05,-0.000359,9.229229
0,0,0,0,0,0,0,4.9E-05,0,-1.7E-05,-0.000358,9.239239
0,0,0,0,0,0,0,4.9E-05,0,-1.9E-05,-0.000357,9.249249
0,0,0,0,0,0,0,4.9E-05,0,-2.2E-05,-0.000355,9.259259
0,0,0,0,0,0,0,4.8E-05,0,-2.4E-05,-0.000354,9.269269
0,0,0,0,0,0,0,4.8E-05,0,-2.6E-05,-0.000352,9.279279
0,0,0,0,0,0,0,4.8E-05,0,-2.8E-05,-0.00035,9.289289
0,0,0,0,0,0,0,4.8E-05,0,-3.1E-05,-0.000348,9.299299
0,0,0,0,0,0,0,4.7E-05,0,-3.3E-05,-0.000345,9.309309
0,0,0,0,0,0,0,4.7E-05,0,-3.5E-05,-0.000342,9.319319
0,0,0,0,0,0,0,4.7E-05,0,-3.7E-05,-0.000339,9.329329
0,0,0,0,0,0,0,4.6E-05,0,-4E-05,-0.000336,9.339339
0,0,0,0,0,0,0,4.6E-05,0,-4.2E-05,-0.000333,9.349349
0,0,0,0,0,0,0,4.5E-05,0,-4.4E-05,-0.000329,9.359359
0,0,0,0,0,0,0,4.5E-05,0,-4.6E-05,-0.000325,9.369369
0,0,0,0,0,0,0,4.4E-05,0,-4.8E-05,-0.000321,9.379379
0,0,0,0,0,0,0,4.4E-05,0,-5E-05,-0.000317,9.389389
0,0,0,0,0,0,0,4.3E-05,0,-5.2E-05,-0.000313,9.399399
0,0,0,0,0,0,0,4.3E-05,0,-5.4E-05,-0.000308,9.409409
0,0,0,0,0,0,0,4.2E-05,0,-5.6E-05,-0.000304,9.419419
0,0,0,0,0,0,0,4.2E-05,0,-5.7E-05,-0.000299,9.429429
0,0,0,0,0,0,0,4.1E-05,0,-5.9E-05,-0.000294,9.439439
0,0,0,0,0,0,0,4.1E-05,0,-6.1E-05,-0.000289,9.449449
0,0,0,0,0,0,0,4E-05,0,-6.3E-05,-0.000284,9.459459
0,0,0,0,0,0,0,3.9E-05,0,-6.4E-05,-0.000278,9.469469
0,0,0,0,0,0,0,3.9E-05,0,-6.6E-05,-0.000273,9.479479
0,0,0,0,0,0,0,3.8E-05,0,-6.8E-05,-0.000267,9.489489
0,0,0,0,0,0,0,3.7E-05,0,-6.9E-05,-0.000261,9.499499
0,0,0,0,0,0,0,3.7E-05,0,-7.1E-05,-0.000256,9.50951
0,0,0,0,0,0,0,3.6E-05,0,-7.2E-05,-0.00025,9.51952
0,0,0,0,0,0,0,3.5E-05,0,-7.3E-05,-0.000244,9.52953
0,0,0,0,0,0,0,3.5E-05,0,-7.5E-05,-0.000238,9.53954
0,0,0,0,0,0,0,3.4E-05,0,-7.6E-05,-0.000232,9.54955
0,0,0,0,0,0,0,3.3E-05,0,-7.7E-05,-0.000225,9.55956
0,0,0,0,0,0,0,3.2E-05,0,-7.8E-05,-0.000219,9.56957
0,0,0,0,0,0,0,3.1E-05,0,-7.9E-05,-0.000213,9.57958
0,0,0,0,0,0,0,3.1E-05,0,-8E-05,-0.000206,9.58959
0,0,0,0,0,0,0,3E-05,0,-8.1E-05,-0.0002,9.5996
0,0,0,0,0,0,0,2.9E-05,0,-8.2E-05,-0.000193,9.60961
0,0,0,0,0,0,0,2.8E-05,0,-8.3E-05,-0.000187,9.61962
0,0,0,0,0,0,0,2.7E-05,0,-8.4E-05,-0.00018,9.62963
0,0,0,0,0,0,0,2.6E-05,0,-8.5E-05,-0.000173,9.63964
0,0,0,0,0,0,0,2.6E-05,0,-8.6E-05,-0.000166,9.64965
0,0,0,0,0,0,0,2.5E-05,0,-8.7E-05,-0.000159,9.65966
0,0,0,0,0,0,0,2.4E-05,0,-8.7E-05,-0.000152,9.66967
0,0,0,0,0,0,0,2.3E-05,0,-8.8E-05,-0.000145,9.67968
0,0,0,0,0,0,0,2.2E-05,0,-8.8E-05,-0.000137,9.68969
0,0,0,0,0,0,0,2.1E-05,0,-8.9E-05,-0.00013,9.6997
0,0,0,0,0,0,0,2E-05,0,-8.9E-05,-0.000122,9.70971
0,0,0,0,0,0,0,1.9E-05,0,-8.9E-05,-0.000114,9.71972
0,0,0,0,0,0,0,1.9E-05,0,-9E-05,-0.000105,9.72973
0,0,0,0,0,0,0,1.8E-05,0,-9E-05,-9.6E-05,9.73974
0,0,0,0,0,0,0,1.7E-05,0,-9E-05,-8.7E-05,9.74975
0,0,0,0,0,0,0,1.6E-05,0,-9E-05,-7.7E-05,9.75976
0,0,0,0,0,0,0,1.5E-05,0,-9E-05,-6.7E-05,9.76977
0,0,0,0,0,0,0,1.4E-05,0,-8.9E-05,-5.6E-05,9.77978
0,0,0,0,0,0,0,1.3E-05,0,-8.9E-05,-4.5E-05,9.78979
0,0,0,0,0,0,0,1.2E-05,0,-8.8E-05,-3.2E-05,9.7998
0,0,0,0,0,0,0,1.1E-05,0,-8.8E-05,-1.9E-05,9.80981
0,0,0,0,0,0,0,1.1E-05,0,-8.7E-05,-5E-06,9.81982
0,0,0,0,0,0,0,1E-05,0,-8.6E-05,1E-05,9.82983
0,0,0,0,0,0,0,9E-06,0,-8.4E-05,2.6E-05,9.83984
0,0,0,0,0,0,0,8E-06,0,-8.3E-05,4.4E-05,9.84985
0,0,0,0,0,0,0,7E-06,0,-8.1E-05,6.3E-05,9.85986
0,0,0,0,0,0,0,6E-06,0,-7.9E-05,8.3E-05,9.86987
0,0,0,0,0,0,0,6E-06,0,-7.6E-05,0.000106,9.87988
0,0,0,0,0,0,0,5E-06,0,-7.3E-05,0.00013,9.88989
0,0,0,0,0,0,0,4E-06,0,-7E-05,0.000156,9.8999
0,0,0,0,0,0,0,3E-06,0,-6.6E-05,0.000184,9.90991
0,0,0,0,0,0,0,3E-06,0,-6.1E-05,0.000215,9.91992
0,0,0,0,0,0,0,2E-06,0,-5.7E-05,0.000249,9.92993
0,0,0,0,0,0,0,2E-06,0,-5.1E-05,0.000285,9.93994
0,0,0,0,0,0,0,1E-06,0,-4.5E-05,0.000325,9.94995
0,0,0,0,0,0,0,1E-06,0,-3.8E-05,0.000368,9.95996
0,0,0,0,0,0,0,0,0,-3E-05,0.000414,9.96997
0,0,0,0,0,0,0,0,0,-2.1E-05,0.000464,9.97998
0,0,0,0,0,0,0,0,0,-1.1E-05,0.000519,9.98999
0,0,0,0,0,0,0,0,0,0,0.000578,10
m_value,M_value,L_value,g_value,d_value,b_value,theta_cmd,theta_0,thetadot_cmd,theta_dot_0,F_value,t0
0,0,0,0,0,0,0,0.9,0,0,-6.435167,0
0,0,0,0,0,0,0,0.899801,0,-0.039306,-6.322401,0.01001
0,0,0,0,0,0,0,0.899221,0,-0.076389,-6.213133,0.02002
