Time,Value
9.700000,0.000104
9.733333,0.000245
9.766667,0.000209
9.800000,0.000092
9.833333,0.000073
9.866667,0.000219
9.900000,0.000292
9.933333,0.000026
9.966667,0.000081
10.000000,0.000000
